ID,Source,Customer Segment,Membership Type,Membership Level,Affiliation,IsActive,Gender,Lifetime Days,Country,Year_count
817,RoomMaster,AIIP 2020,Free Trial,Mid-career Leader,AIIP 2020,checked,male,214,Kenya,0.6
818,RoomMaster,Existing Room member,Founding Member,Senior Leader,Missing Data,checked,male,366,Kenya,1.0
819,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,Staff Alumni,checked,female,366,Kenya,1.0
820,RoomMaster,MEMBERSHIP REVOKED,NONE,Missing Data,ALN,Missing Data,male,,Nigeria,0.0
821,RoomMaster,DSLP Nairobi 2020,Free Trial,Mid-career Leader,DSLP Nairobi 2020,checked,male,214,Kenya,0.6
822,RoomMaster,Existing Room member,Premium Paying,Young Leader,LP Nairobi 2018,checked,male,214,Kenya,0.6
823,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,male,214,Kenya,0.6
824,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,female,214,South Africa,0.6
825,RoomMaster,Missing Data,Staff Membership,Young Leader,AL Staff,checked,female,184,Kenya,0.5
826,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,female,366,South Africa,1.0
827,RoomMaster,The Room Staff,Staff Membership,Mid-career Leader,AL Staff,checked,female,184,Canada,0.5
828,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,male,214,France,0.6
829,RoomMaster,ALU staff,Staff Membership,Senior Leader,AL Staff,checked,male,214,Mauritius,0.6
830,RoomMaster,Existing Room member,Free Trial,Mid-career Leader,ALUSB Alumni,checked,female,214,Tanzania,0.6
831,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,male,214,Kenya,0.6
832,RoomMaster,Existing Room member,Founding Member,Senior Leader,Missing Data,checked,female,366,South Africa,1.0
833,RoomMaster,Existing Room member,Free Trial,Mid-career Leader,ALN,checked,male,214,Canada,0.6
834,RoomMaster,XL Nairobi 2020,Free Trial,Mid-career Leader,XL Nairobi 2020,Missing Data,female,214,Kenya,0.6
835,RoomMaster,Existing Room member,Founding Member,Senior Leader,Missing Data,checked,female,366,South Africa,1.0
836,RoomMaster,LP Nairobi 2020,Premium Paying,Young Leader,LP Nairobi 2019,checked,female,214,Kenya,0.6
837,RoomMaster,Joined post-Sprint - June,Free Trial,Young Leader,ALU Alumni,checked,male,153,Nigeria,0.4
838,RoomMaster,Joined post-Sprint - May,Free Trial,Young Leader,ALU Alumni,checked,female,184,Morocco,0.5
839,RoomMaster,Existing Room member,Free Trial,Senior Leader,Staff Nomination,checked,male,214,South Africa,0.6
840,RoomMaster,DSXL Johannesburg,Free Trial,Mid-career Leader,DSXL Johannesburg,checked,male,214,South Africa,0.6
841,RoomMaster,Existing Room member,Founding Member,Senior Leader,Missing Data,checked,female,366,Rwanda,1.0
842,RoomMaster,XL Nairobi 2019,Free Trial,Mid-career Leader,XL Nairobi 2019,checked,male,214,Kenya,0.6
843,RoomMaster,Joined post-Sprint - May,Free Trial,Young Leader,ALU Alumni,checked,female,184,Tunisia,0.5
844,RoomMaster,Existing Room member,Free Trial,Missing Data,ALN,checked,male,171,Kenya,0.5
845,RoomMaster,AIIP 2018,Free Trial,Young Leader,AIIP 2018,checked,male,214,Nigeria,0.6
846,RoomMaster,LP Nairobi 2018,Free Trial,Young Leader,LP Nairobi 2018,checked,female,214,Kenya,0.6
847,RoomMaster,Existing Room member,Free Trial,Mid-career Leader,ALN,checked,female,171,France,0.5
848,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,male,171,Kenya,0.5
849,RoomMaster,DSXL Johannesburg,Free Trial,Senior Leader,DSXL Johannesburg,checked,male,214,South Africa,0.6
850,RoomMaster,Existing Room member,Founding Member,Senior Leader,Missing Data,checked,male,366,Nigeria,1.0
851,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,checked,female,214,Senegal,0.6
852,RoomMaster,"""Lifetime Member"" - joined May",Free Trial,Senior Leader,Corporate Partner,checked,female,184,Denmark,0.5
853,RoomMaster,Missing Data,Founding Member,Senior Leader,Missing Data,checked,female,61,United States of America,0.2
854,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,male,366,Ghana,1.0
855,RoomMaster,Existing Room member,Free Trial,Senior Leader,Donor,checked,male,214,Ghana,0.6
856,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,male,171,Saudi Arabia,0.5
857,RoomMaster,Existing Room member,Founding Member,Senior Leader,School of Wildlife Conservation,checked,female,366,South Africa,1.0
858,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,male,366,Nigeria,1.0
859,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,female,366,South Africa,1.0
860,RoomMaster,The Room staff,Staff Membership,Mid-career Leader,AL Staff,checked,female,184,Kenya,0.5
861,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,male,214,Kenya,0.6
862,RoomMaster,ALU staff,Staff Membership,Mid-career Leader,AL Staff,checked,male,214,Rwanda,0.6
863,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,checked,male,214,Senegal,0.6
864,RoomMaster,Existing Room member,Founding Member,Senior Leader,Parent,checked,female,366,South Africa,1.0
865,RoomMaster,Existing Room member,Founding Member,Senior Leader,Missing Data,checked,male,366,Nigeria,1.0
866,RoomMaster,Joined post-Sprint - May,Free Trial,Young Leader,ALU Alumni,checked,male,184,Liberia,0.5
867,RoomMaster,Joined post-Sprint - June,Free Trial,Young Leader,ALU Alumni,checked,male,153,Egypt,0.4
868,RoomMaster,Existing Room member,Free Trial,Senior Leader,Parent,Missing Data,female,214,Rwanda,0.6
869,RoomMaster,XL Lagos,Free Trial,Mid-career Leader,XL Lagos,Missing Data,female,214,Nigeria,0.6
870,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,The Room,checked,male,366,Rwanda,1.0
871,RoomMaster,Existing Room member,Free Trial,Young Leader,ALA Alumni,checked,male,214,United States of America,0.6
872,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,Missing Data,checked,male,366,Nigeria,1.0
873,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,male,214,France,0.6
874,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,Missing Data,checked,female,366,South Africa,1.0
875,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,Missing Data,checked,female,366,South Africa,1.0
876,RoomMaster,Existing Room member,Free Trial,Mid-career Leader,Staff Alumni,checked,male,214,United States of America,0.6
877,RoomMaster,XL Lagos,Free Trial,Mid-career Leader,XL Lagos,checked,female,214,Nigeria,0.6
878,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,ALN,checked,female,366,United States of America,1.0
879,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,female,214,Ghana,0.6
880,RoomMaster,Joined post-Sprint - May,Free Trial,Young Leader,ALU Alumni,checked,male,184,Mauritius,0.5
881,RoomMaster,Missing Data,Staff Membership,Mid-career Leader,AL Staff,checked,female,31,Missing Data,0.1
882,RoomMaster,XL Nairobi 2019,Free Trial,Mid-career Leader,XL Nairobi 2019,checked,male,214,Kenya,0.6
883,RoomMaster,Existing Room member,Free Trial,Mid-career Leader,ALA Alumni,checked,female,214,United Kingdom,0.6
884,RoomMaster,Existing Room member,Free Trial,Young Leader,AIIP 2020,checked,male,214,Nigeria,0.6
885,RoomMaster,Existing Room member,Premium Paying,Young Leader,LP Nairobi 2018,checked,male,214,Kenya,0.6
886,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,male,366,Nigeria,1.0
887,RoomMaster,Joined post-Sprint - June,Free Trial,Senior Leader,Corporate Partner,checked,female,153,Kenya,0.4
888,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,male,214,Kenya,0.6
889,RoomMaster,Existing Room member,Premium Paying,Young Leader,LP Nairobi 2018,checked,male,214,Kenya,0.6
890,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,checked,female,214,Senegal,0.6
891,RoomMaster,Existing Room member,Free Trial,Mid-career Leader,ALN,checked,female,214,South Africa,0.6
892,RoomMaster,LP Nairobi 2020,Premium Paying,Young Leader,LP Nairobi 2019,checked,female,214,Kenya,0.6
893,RoomMaster,ALU staff,Staff Membership,Young Leader,AL Staff,checked,female,214,Mauritius,0.6
894,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,checked,female,214,Senegal,0.6
895,RoomMaster,XL Nairobi 2018,Free Trial,Senior Leader,XL Nairobi 2018,checked,male,214,Kenya,0.6
896,RoomMaster,Existing Room member,Founding Member,Senior Leader,School of Wildlife Conservation,checked,female,366,Kenya,1.0
897,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,male,214,Kenya,0.6
898,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,Missing Data,checked,female,366,Ghana,1.0
899,RoomMaster,XL Lagos,Free Trial,Mid-career Leader,XL Lagos,checked,female,214,Nigeria,0.6
900,RoomMaster,Existing Room member,Free Trial,Mid-career Leader,Donor,checked,female,214,South Africa,0.6
901,RoomMaster,Joined post-Sprint - July,Free Trial,Mid-career Leader,Staff Nomination,checked,male,123,Cote d'Ivoire,0.3
902,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,The Room,checked,male,366,Ghana,1.0
903,RoomMaster,Joined post-Sprint - June,Staff Membership,Mid-career Leader,AL Staff,checked,male,153,Mauritius,0.4
904,RoomMaster,Existing Room member,Free Trial,Young Leader,ALA Alumni,checked,female,214,Botswana,0.6
905,RoomMaster,Joined post-Sprint - May,Free Trial,Mid-career Leader,ALUSB Alumni,checked,female,184,Rwanda,0.5
906,RoomMaster,Existing Room member,Free Trial,Senior Leader,Parent,checked,female,214,Uganda,0.6
907,RoomMaster,Existing Room member,Premium Paying,Young Leader,LP Nairobi 2018,checked,female,214,Kenya,0.6
908,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,male,214,Kenya,0.6
909,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,male,214,United States of America,0.6
910,RoomMaster,Missing Data,Staff Membership,Mid-career Leader,AL Staff,checked,Missing Data,31,Missing Data,0.1
911,RoomMaster,LP Nairobi 2020,Free Trial,Young Leader,LP Nairobi 2019,checked,male,214,Kenya,0.6
912,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,female,366,Singapore,1.0
913,RoomMaster,ALU staff,Staff Membership,Mid-career Leader,AL Staff,checked,female,214,Rwanda,0.6
914,RoomMaster,Joined post-Sprint - June,Free Trial,Senior Leader,Staff Nomination,checked,female,153,Cote d'Ivoire,0.4
915,RoomMaster,Existing Room member,Free Trial,Mid-career Leader,ALN,checked,male,171,Nigeria,0.5
916,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,female,214,Nigeria,0.6
917,RoomMaster,LP Nairobi 2018,Free Trial,Young Leader,LP Nairobi 2018,checked,male,214,Kenya,0.6
918,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,male,366,Kenya,1.0
919,RoomMaster,Missing Data,Staff Membership,Mid-career Leader,AL Staff,checked,Missing Data,31,Missing Data,0.1
920,RoomMaster,Existing Room member,Free Trial,Young Leader,ALA Alumni,checked,female,214,United States of America,0.6
921,RoomMaster,ALU staff,Staff Membership,Mid-career Leader,AL Staff,checked,male,214,Mauritius,0.6
922,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,female,214,Kenya,0.6
923,RoomMaster,AIIP 2020,Free Trial,Young Leader,AIIP 2020,checked,male,214,South Africa,0.6
924,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,checked,female,214,Senegal,0.6
925,RoomMaster,Joined post-Sprint - May,Free Trial,Young Leader,ALU Alumni,checked,female,184,Ghana,0.5
926,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,female,214,Ghana,0.6
927,RoomMaster,Existing Room member,Free Trial,Young Leader,ALN,checked,male,214,United States of America,0.6
928,RoomMaster,Existing Room member,Founding Member,Senior Leader,Missing Data,checked,male,366,South Africa,1.0
929,RoomMaster,LP Nairobi 2020,Premium Paying,Young Leader,LP Nairobi 2019,checked,female,214,Kenya,0.6
930,RoomMaster,Existing Room member,Free Trial,Senior Leader,Donor,checked,female,214,South Africa,0.6
931,RoomMaster,AIIP 2019,Free Trial,Young Leader,AIIP 2019,checked,female,214,South Africa,0.6
932,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,male,214,Canada,0.6
933,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,The Room,checked,female,366,United States of America,1.0
934,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,female,214,South Africa,0.6
935,RoomMaster,Joined post-Sprint - June,Free Trial,Mid-career Leader,ALUSB Alumni,checked,female,153,Rwanda,0.4
936,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,female,214,Switzerland,0.6
937,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,female,214,South Africa,0.6
938,RoomMaster,Joined post-Sprint - May,Free Trial,Mid-career Leader,ALUSB Alumni,checked,male,184,Kenya,0.5
939,RoomMaster,LP Nairobi 2020,Premium Paying,Young Leader,LP Nairobi 2019,checked,female,214,Kenya,0.6
940,RoomMaster,Joined post-Sprint - June,Staff Membership,Mid-career Leader,AL Staff,Missing Data,female,153,Mauritius,0.4
941,RoomMaster,Joined post-Sprint - June,Free Trial,Senior Leader,Staff Nomination,checked,female,153,Mauritius,0.4
942,RoomMaster,AIIP 2020,Free Trial,Young Leader,AIIP 2020,checked,male,214,Nigeria,0.6
943,RoomMaster,AIIP 2019,Free Trial,Young Leader,AIIP 2019,Missing Data,Missing Data,214,South Africa,0.6
944,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,male,214,Kenya,0.6
945,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,Missing Data,checked,male,366,Kenya,1.0
946,RoomMaster,XL Nairobi 2019,Free Trial,Mid-career Leader,XL Nairobi 2019,checked,female,214,Kenya,0.6
947,RoomMaster,Existing Room member,Free Trial,Young Leader,ALA Alumni,checked,female,214,South Africa,0.6
948,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,female,214,Spain,0.6
949,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,checked,female,214,Senegal,0.6
950,RoomMaster,Existing Room member,Premium Paying,Young Leader,LP Nairobi 2018,checked,female,214,Kenya,0.6
951,RoomMaster,ALU staff,Staff Membership,Mid-career Leader,AL Staff,checked,female,214,Rwanda,0.6
952,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,Missing Data,male,214,Senegal,0.6
953,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,male,214,Kenya,0.6
954,RoomMaster,ALU staff,Staff Membership,Mid-career Leader,AL Staff,checked,female,214,Rwanda,0.6
955,RoomMaster,Existing Room member,Premium Paying,Mid-career Leader,ALN,checked,female,214,United States of America,0.6
956,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,male,366,United States of America,1.0
957,RoomMaster,XL Nairobi 2019,Free Trial,Mid-career Leader,XL Nairobi 2019,checked,male,214,Kenya,0.6
958,RoomMaster,Existing Room member,Founding Member,Senior Leader,Missing Data,checked,male,366,South Africa,1.0
959,RoomMaster,Joined post-Sprint - July,Founding Member,Senior Leader,Missing Data,checked,male,123,United States of America,0.3
960,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,Missing Data,checked,female,366,Uganda,1.0
961,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,female,366,South Africa,1.0
962,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,female,366,South Africa,1.0
963,RoomMaster,DSXL Johannesburg,Free Trial,Mid-career Leader,DSXL Johannesburg,checked,male,214,South Africa,0.6
964,RoomMaster,Existing Room member,Founding Member,Senior Leader,Missing Data,checked,male,366,United States of America,1.0
965,RoomMaster,Existing Room member,Free Trial,Young Leader,ALU Alumni,checked,female,214,Rwanda,0.6
966,RoomMaster,Existing Room member,Free Trial,Mid-career Leader,ALN,checked,female,214,Cote d'Ivoire,0.6
967,RoomMaster,Missing Data,Staff Membership,Young Leader,AL Staff,checked,female,31,Missing Data,0.1
968,RoomMaster,Existing Room member,Free Trial,Mid-career Leader,ALN,checked,female,214,Kenya,0.6
969,RoomMaster,XL Nairobi 2018,Free Trial,Senior Leader,XL Nairobi 2018,checked,male,214,Kenya,0.6
970,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,female,171,Canadian,0.5
971,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,checked,male,214,Senegal,0.6
972,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,female,366,Kenya,1.0
973,RoomMaster,Existing Room member,Free Trial,Young Leader,ALA Alumni,checked,male,214,South Africa,0.6
974,RoomMaster,Existing Room member,Free Trial,Mid-career Leader,Investor,checked,male,214,South Africa,0.6
975,RoomMaster,Existing Room member,Founding Member,Senior Leader,Missing Data,checked,male,366,Nigeria,1.0
976,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,Staff Alumni,checked,male,366,Mauritius,1.0
977,RoomMaster,Joined post-Sprint - July,Free Trial,Senior Leader,Consultant,checked,male,123,India,0.3
978,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,Missing Data,male,214,Nigeria,0.6
979,RoomMaster,Existing Room member,Founding Member,Senior Leader,Advisory Council,checked,female,366,South Africa,1.0
980,RoomMaster,Joined post-Sprint - July,Staff Membership,Mid-career Leader,AL Staff,checked,female,123,South Africa,0.3
981,RoomMaster,ALU staff,Staff Membership,Mid-career Leader,AL Staff,Missing Data,female,214,Rwanda,0.6
982,RoomMaster,Existing Room member,Founding Member,Senior Leader,Missing Data,checked,male,366,South Africa,1.0
983,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,male,214,Kenya,0.6
984,RoomMaster,Existing Room member,Premium Paying,Young Leader,ALA Alumni,checked,female,214,Kenya,0.6
985,RoomMaster,Existing Room member,Free Trial,Young Leader,ALA Alumni,checked,male,214,Cote d'Ivoire,0.6
986,RoomMaster,Existing Room member,Premium Paying,Mid-career Leader,ALN,Missing Data,female,214,Cote d'Ivoire,0.6
987,RoomMaster,Missing Data,Staff Membership,Mid-career Leader,AL Staff,checked,Missing Data,31,Missing Data,0.1
988,RoomMaster,Existing Room member,Free Trial,Senior Leader,Parent,checked,female,214,South Africa,0.6
989,RoomMaster,Joined post-Sprint - May,Free Trial,Mid-career Leader,ALUSB Alumni,checked,female,184,Uganda,0.5
